"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","NAICS_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110039497407","TRIS","2960WWDWRD21FRR","TRI REPORTER","333611","PRIMARY","TURBINE AND TURBINE GENERATOR SET UNITS MANUFACTURING."
"110039497416","TRIS","2980WSVNNHSCHWY","TRI REPORTER","928110","PRIMARY","NATIONAL SECURITY."
"110039562960","RCRAINFO","SCR000771295","UNSPECIFIED UNIVERSE","562920","PRIMARY","MATERIALS RECOVERY FACILITIES."
"110039563004","RCRAINFO","SCR000771329","UNSPECIFIED UNIVERSE","522110","PRIMARY","COMMERCIAL BANKING."
"110039563022","RCRAINFO","SCR000771337","UNSPECIFIED UNIVERSE","333612","PRIMARY","SPEED CHANGER, INDUSTRIAL HIGH-SPEED DRIVE, AND GEAR MANUFACTURING."
"110039563022","RCRAINFO","SCR000771337","UNSPECIFIED UNIVERSE","332991","SECONDARY","BALL AND ROLLER BEARING MANUFACTURING."
"110039563095","TRIS","2967WGVTNG119MA","TRI REPORTER","336412","PRIMARY","AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING."
"110039563095","RCRAINFO","SCR000771360","SQG","336412","PRIMARY","AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING."
"110039563102","RCRAINFO","SCR000771378","VSQG","339950","PRIMARY","SIGN MANUFACTURING."
"110039563111","RCRAINFO","SCR000771386","UNSPECIFIED UNIVERSE","811121","PRIMARY","AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE."
"110039563111","AIR","SC00009000099","AIR - NOT APPLICABLE","811121","PRIMARY","AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE."
"110039563111","AIRS/AFS","4503500099","AIR MINOR","811121","PRIMARY","AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE."
"110039565976","RCRAINFO","SCR000771410","VSQG","11111","PRIMARY","SOYBEAN FARMING"
"110039565985","RCRAINFO","SCR000771436","UNSPECIFIED UNIVERSE","56291","PRIMARY","REMEDIATION SERVICES"
"110039566001","RCRAINFO","SCR000771444","VSQG","541940","PRIMARY","VETERINARY SERVICES."
"110039622343","AIR","SC00013600043","AIR SYNTHETIC MINOR","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110039622343","AIRS/AFS","4505300043","AIR MINOR","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110039641661","AIRS/AFS","4508300479","AIR MINOR","335129","PRIMARY","OTHER LIGHTING EQUIPMENT MANUFACTURING."
"110039641661","AIR","SC00020600479","AIR MINOR","335129","PRIMARY","OTHER LIGHTING EQUIPMENT MANUFACTURING."
"110039693301","NPDES","SC0020052","POTW","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110039693301","NPDES","SC0020052","ICIS-NPDES NON-MAJOR","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110040045313","NPDES","SCG731080","ICIS-NPDES NON-MAJOR","212311","PRIMARY","DIMENSION STONE MINING AND QUARRYING."
"110040055588","OSHA-OIS","317007938","OSHA ESTABLISHMENT","314999","PRIMARY","ALL OTHER MISCELLANEOUS TEXTILE PRODUCT MILLS."
"110040056275","ICIS","1800004007","ENFORCEMENT/COMPLIANCE ACTIVITY","115210","PRIMARY","SUPPORT ACTIVITIES FOR ANIMAL PRODUCTION."
"110040060322","ICIS","1800004146","ENFORCEMENT/COMPLIANCE ACTIVITY","236115","PRIMARY","NEW SINGLE-FAMILY HOUSING CONSTRUCTION (EXCEPT OPERATIVE BUILDERS)."
"110040069145","ICIS","1800004112","FORMAL ENFORCEMENT ACTION","111150","PRIMARY","CORN FARMING."
"110040069145","ICIS","1800004112","ENFORCEMENT/COMPLIANCE ACTIVITY","111150","PRIMARY","CORN FARMING."
"110040101653","AIR","SC00010400129","AIR - NOT APPLICABLE","331492","PRIMARY","SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)."
"110040101653","TRIS","2950WJHNSN18PAP","TRI REPORTER","331492","PRIMARY","SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)."
"110040101653","OSHA-OIS","341217693","OSHA ESTABLISHMENT","335911","PRIMARY","STORAGE BATTERY MANUFACTURING."
"110040101653","RCRAINFO","SCR000771451","LQG","331492","SECONDARY","SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)."
"110040101653","RCRAINFO","SCR000771451","TSD","331492","SECONDARY","SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)."
"110040101653","OSHA-OIS","343098869","OSHA ESTABLISHMENT","336111","PRIMARY","AUTOMOBILE MANUFACTURING."
"110040101653","OSHA-OIS","341064517","OSHA ESTABLISHMENT","336370","PRIMARY","MOTOR VEHICLE METAL STAMPING."
"110040101653","OSHA-OIS","341061612","OSHA ESTABLISHMENT","336111","PRIMARY","AUTOMOBILE MANUFACTURING."
"110040101653","OSHA-OIS","342834264","OSHA ESTABLISHMENT","336111","PRIMARY","AUTOMOBILE MANUFACTURING."
"110040101653","EIS","16842611","HAZARDOUS AND CRITERIA AIR POLLUTANT MAJOR","331492","PRIMARY","SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)."
"110040101653","OSHA-OIS","342630449","OSHA ESTABLISHMENT","336111","PRIMARY","AUTOMOBILE MANUFACTURING."
"110040101653","OSHA-OIS","343270369","OSHA ESTABLISHMENT","336111","PRIMARY","AUTOMOBILE MANUFACTURING."
"110040101653","AIRS/AFS","4504100129","AIR MAJOR","331492","PRIMARY","SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)."
"110040101653","OSHA-OIS","342731247","OSHA ESTABLISHMENT","331492","PRIMARY","SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)."
"110040101653","OSHA-OIS","343083028","OSHA ESTABLISHMENT","336111","PRIMARY","AUTOMOBILE MANUFACTURING."
"110040101653","OSHA-OIS","343011490","OSHA ESTABLISHMENT","336111","PRIMARY","AUTOMOBILE MANUFACTURING."
"110040101653","OSHA-OIS","343270344","OSHA ESTABLISHMENT","336111","PRIMARY","AUTOMOBILE MANUFACTURING."
"110040101653","OSHA-OIS","341925816","OSHA ESTABLISHMENT","336111","PRIMARY","AUTOMOBILE MANUFACTURING."
"110040101653","OSHA-OIS","317494466","OSHA ESTABLISHMENT","335911","PRIMARY","STORAGE BATTERY MANUFACTURING."
"110040101653","OSHA-OIS","341805497","OSHA ESTABLISHMENT","331314","PRIMARY","SECONDARY SMELTING AND ALLOYING OF ALUMINUM."
"110040101653","E-GGRT","1011102","GREENHOUSE GAS REPORTER","331492","PRIMARY","SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)."
"110040101653","OSHA-OIS","341813863","OSHA ESTABLISHMENT","336111","PRIMARY","AUTOMOBILE MANUFACTURING."
"110040135092","RCRAINFO","SCR000771477","VSQG","332813","PRIMARY","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING."
"110040135109","RCRAINFO","SCR000771485","VSQG","61121","PRIMARY","JUNIOR COLLEGES"
"110040135261","RCRAINFO","SCR000771501","UNSPECIFIED UNIVERSE","11111","PRIMARY","SOYBEAN FARMING"
"110040135270","RCRAINFO","SCR000771519","UNSPECIFIED UNIVERSE","236220","PRIMARY","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION."
"110040135298","RCRAINFO","SCR000771535","OTHER HAZARDOUS WASTE ACTIVITIES","488119","PRIMARY","OTHER AIRPORT OPERATIONS."
"110040135305","RCRAINFO","SCR000771543","VSQG","11111","PRIMARY","SOYBEAN FARMING"
"110040218065","RCRAINFO","SCR000772103","VSQG","11111","PRIMARY","SOYBEAN FARMING"
"110040374886","RCRAINFO","SCR000771550","VSQG","11111","PRIMARY","SOYBEAN FARMING"
"110040374902","RCRAINFO","SCR000771576","UNSPECIFIED UNIVERSE","11111","PRIMARY","SOYBEAN FARMING"
"110040418795","ICIS","1800039198","ENFORCEMENT/COMPLIANCE ACTIVITY","237990","SECONDARY","OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION."
"110040451524","RCRAINFO","SCR000771600","UNSPECIFIED UNIVERSE","11111","PRIMARY","SOYBEAN FARMING"
"110040451533","RCRAINFO","SCR000771618","TSD","331492","PRIMARY","SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)."
"110040451533","TRIS","2981WHRSHD941TE","TRI REPORTER","331492","PRIMARY","SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)."
"110040451533","AIR","SC00003000035","AIR MAJOR","331492","PRIMARY","SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)."
"110040451533","E-GGRT","1005814","GREENHOUSE GAS REPORTER","331492","PRIMARY","SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)."
"110040451533","EIS","15655211","HAZARDOUS AND CRITERIA AIR POLLUTANT MAJOR","331492","PRIMARY","SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)."
"110040451533","AIRS/AFS","4501100035","AIR MAJOR","331492","PRIMARY","SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)."
"110040451533","RCRAINFO","SCR000771618","LQG","331492","PRIMARY","SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)."
"110040451560","RCRAINFO","SCR000771642","LQG","44411","PRIMARY","HOME CENTERS"
"110040456155","NPDES","SCG731092","ICIS-NPDES NON-MAJOR","212321","PRIMARY","CONSTRUCTION SAND AND GRAVEL MINING."
"110040456164","NPDES","SCG731093","ICIS-NPDES NON-MAJOR","212313","PRIMARY","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110040456173","NPDES","SCG731094","ICIS-NPDES NON-MAJOR","212321","PRIMARY","CONSTRUCTION SAND AND GRAVEL MINING."
"110040456770","NPDES","SCG731097","ICIS-NPDES NON-MAJOR","212321","PRIMARY","CONSTRUCTION SAND AND GRAVEL MINING."
"110040463076","NPDES","SCG731099","ICIS-NPDES NON-MAJOR","212399","PRIMARY","ALL OTHER NONMETALLIC MINERAL MINING."
"110040485329","AIR","SC00004600027","AIR SYNTHETIC MINOR","311920","PRIMARY","COFFEE AND TEA MANUFACTURING."
"110040485329","AIRS/AFS","4501700027","AIR SYNTHETIC MINOR","311920","PRIMARY","COFFEE AND TEA MANUFACTURING."
"110040485347","AIR","SC00006800047","AIR - NOT APPLICABLE","115114","PRIMARY","POSTHARVEST CROP ACTIVITIES (EXCEPT COTTON GINNING)."
"110040485356","AIRS/AFS","4507300069","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040485365","AIRS/AFS","4504190545","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110040485392","AIRS/AFS","4507500120","AIR MINOR","311920","PRIMARY","COFFEE AND TEA MANUFACTURING."
"110040485409","AIRS/AFS","4504500410","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040485418","AIR","SC00015200097","AIR MINOR","212313","PRIMARY","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110040485418","AIRS/AFS","4505900097","AIR MINOR","212313","PRIMARY","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110040485427","AIRS/AFS","4508300388","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040485436","AIRS/AFS","4508300398","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040485445","EIS","14534911","CRITERIA AIR POLLUTANT MAJOR","562212","PRIMARY","SOLID WASTE LANDFILL."
"110040485445","AIR","SC00012000479","AIR MAJOR","562212","PRIMARY","SOLID WASTE LANDFILL."
"110040485445","AIRS/AFS","4504500479","AIR MAJOR","562212","PRIMARY","SOLID WASTE LANDFILL."
"110040485445","E-GGRT","1004041","GREENHOUSE GAS REPORTER","562212","PRIMARY","SOLID WASTE LANDFILL."
"110040485472","AIRS/AFS","4500900022","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040488362","AIRS/AFS","4505300023","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110040488362","AIR","SC0000004505300023","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110040488371","AIR","SC00009000085","AIR - NOT APPLICABLE","321911","PRIMARY","WOOD WINDOW AND DOOR MANUFACTURING."
"110040488371","AIRS/AFS","4503500085","AIR MINOR","321911","PRIMARY","WOOD WINDOW AND DOOR MANUFACTURING."
"110040488380","AIRS/AFS","4504500437","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040488406","AIRS/AFS","4501900374","AIR MINOR","321911","PRIMARY","WOOD WINDOW AND DOOR MANUFACTURING."
"110040488424","AIR","SC00005600410","AIR - NOT APPLICABLE","622110","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS."
"110040488424","AIRS/AFS","4501900410","AIR MINOR","622110","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS."
"110040488433","AIRS/AFS","4506300147","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040488442","AIRS/AFS","4507900225","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040488460","AIRS/AFS","4504300064","AIR MAJOR","562213","PRIMARY","SOLID WASTE COMBUSTORS AND INCINERATORS."
"110040488488","AIRS/AFS","4506500013","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040488497","AIRS/AFS","4507900256","AIR MINOR","812210","PRIMARY","FUNERAL HOMES AND FUNERAL SERVICES."
"110040488503","AIRS/AFS","4501500097","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040507485","AIR","SC00004200107","AIR - NOT APPLICABLE","812220","PRIMARY","CEMETERIES AND CREMATORIES."
"110040507485","AIRS/AFS","4501500107","AIR MINOR","812220","PRIMARY","CEMETERIES AND CREMATORIES."
"110040507500","AIRS/AFS","4501500110","AIR MINOR","423310","PRIMARY","LUMBER, PLYWOOD, MILLWORK, AND WOOD PANEL MERCHANT WHOLESALERS"
"110040507500","AIR","SC00004200110","AIR MINOR","423310","PRIMARY","LUMBER, PLYWOOD, MILLWORK, AND WOOD PANEL MERCHANT WHOLESALERS"
"110040507500","AIR","SC00004200110","AIR MINOR","321214","PRIMARY","TRUSS MANUFACTURING."
"110040507546","AIR","SC00099000536","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110040507555","AIR","SC00099000563","AIR - NOT APPLICABLE","212319","PRIMARY","OTHER CRUSHED AND BROKEN STONE MINING AND QUARRYING."
"110040507564","AIRS/AFS","4502500046","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040507573","AIRS/AFS","4502500050","AIR MINOR","325193","PRIMARY","ETHYL ALCOHOL MANUFACTURING."
"110040507582","AIRS/AFS","4502500053","AIR MINOR","311812","PRIMARY","COMMERCIAL BAKERIES."
"110040507591","AIR","SC00006600054","AIR MINOR","321999","PRIMARY","ALL OTHER MISCELLANEOUS WOOD PRODUCT MANUFACTURING."
"110040507591","AIRS/AFS","4502500054","AIR MINOR","321999","PRIMARY","ALL OTHER MISCELLANEOUS WOOD PRODUCT MANUFACTURING."
"110040507608","AIRS/AFS","4502500327","AIR MINOR","212313","PRIMARY","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110040507617","AIR","SC00099000533","AIR - NOT APPLICABLE","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110040507626","AIRS/AFS","4502590539","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110040507626","AIRS/AFS","4502500539","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110040507626","AIR","SC00099000539","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110040507626","AIR","SC0000004502500539","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110040507635","AIRS/AFS","4505100117","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040507644","AIRS/AFS","4505100125","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040507653","AIRS/AFS","4505100127","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040507671","AIRS/AFS","4505100130","AIR MINOR","812220","PRIMARY","CEMETERIES AND CREMATORIES."
"110040507671","AIR","SC00013400130","AIR - NOT APPLICABLE","812220","PRIMARY","CEMETERIES AND CREMATORIES."
"110040507715","AIRS/AFS","4500100037","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040507724","AIRS/AFS","4500100039","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040507733","AIRS/AFS","4502700045","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040507788","AIR","SC00013400137","AIR - NOT APPLICABLE","713110","PRIMARY","AMUSEMENT AND THEME PARKS."
"110040507788","AIRS/AFS","4505100137","AIR MINOR","713110","PRIMARY","AMUSEMENT AND THEME PARKS."
"110040507859","AIRS/AFS","4507100047","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040507868","AIRS/AFS","4507100051","AIR MINOR","221113","PRIMARY","NUCLEAR ELECTRIC POWER GENERATION."
"110040507886","AIRS/AFS","4502900038","AIR MINOR","327215","PRIMARY","GLASS PRODUCT MANUFACTURING MADE OF PURCHASED GLASS."
"110040507895","AIR","SC0000004502900537","AIR EMISSIONS CLASSIFICATION UNKNOWN","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110040507895","AIRS/AFS","4502900537","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110040507902","AIR","SC00013600037","AIR - NOT APPLICABLE","562213","PRIMARY","SOLID WASTE COMBUSTORS AND INCINERATORS."
"110040507902","AIRS/AFS","4505300037","AIR SYNTHETIC MINOR","562213","PRIMARY","SOLID WASTE COMBUSTORS AND INCINERATORS."
"110040507902","EIS","16906311","CRITERIA AIR POLLUTANT MAJOR","562213","PRIMARY","SOLID WASTE COMBUSTORS AND INCINERATORS."
"110040507911","AIRS/AFS","4505300040","AIR MINOR","337125","PRIMARY","HOUSEHOLD FURNITURE (EXCEPT WOOD AND METAL) MANUFACTURING."
"110040507920","AIRS/AFS","4505300041","AIR MINOR","337125","PRIMARY","HOUSEHOLD FURNITURE (EXCEPT WOOD AND METAL) MANUFACTURING."
"110040507939","AIRS/AFS","4505300045","AIR MINOR","339992","PRIMARY","MUSICAL INSTRUMENT MANUFACTURING."
"110040507939","AIR","SC00013600045","AIR - NOT APPLICABLE","339992","PRIMARY","MUSICAL INSTRUMENT MANUFACTURING."
"110040507957","AIRS/AFS","4505300047","AIR MINOR","321911","PRIMARY","WOOD WINDOW AND DOOR MANUFACTURING."
"110040507966","AIRS/AFS","4505300048","AIR MINOR","323113","PRIMARY","COMMERCIAL SCREEN PRINTING."
"110040507975","AIRS/AFS","4505300049","AIR MINOR","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110040507984","EIS","19106211","CRITERIA AIR POLLUTANT MAJOR","321999","PRIMARY","ALL OTHER MISCELLANEOUS WOOD PRODUCT MANUFACTURING."
"110040507984","AIR","SC00013600050","AIR MAJOR","321999","PRIMARY","ALL OTHER MISCELLANEOUS WOOD PRODUCT MANUFACTURING."
"110040507984","AIRS/AFS","4505300050","AIR MINOR","321999","PRIMARY","ALL OTHER MISCELLANEOUS WOOD PRODUCT MANUFACTURING."
"110040508028","AIRS/AFS","4505500058","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040508046","AIRS/AFS","4505500066","AIR MINOR","332112","PRIMARY","NONFERROUS FORGING."
"110040508046","AIR","SC00013800066","AIR - NOT APPLICABLE","332112","PRIMARY","NONFERROUS FORGING."
"110040508064","AIRS/AFS","4507300079","AIR MINOR","812220","PRIMARY","CEMETERIES AND CREMATORIES."
"110040508064","AIR","SC00018200079","AIR - NOT APPLICABLE","812220","PRIMARY","CEMETERIES AND CREMATORIES."
"110040508091","AIRS/AFS","4509100161","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040508117","AIRS/AFS","4500300133","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040508135","AIRS/AFS","4500300137","AIR MINOR","812220","PRIMARY","CEMETERIES AND CREMATORIES."
"110040508153","AIRS/AFS","4500300139","AIR MINOR","325188","PRIMARY","ALL OTHER BASIC INORGANIC CHEMICAL MANUFACTURING."
"110040508162","RCRAINFO","SCR000786095","VSQG","311225","PRIMARY","FATS AND OILS REFINING AND BLENDING."
"110040508180","AIR","SC00000800145","AIR MINOR","423990","PRIMARY","OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS."
"110040508180","AIRS/AFS","4500300145","AIR MINOR","321113","PRIMARY","SAWMILLS."
"110040508180","AIR","SC00000800145","AIR MINOR","321113","PRIMARY","SAWMILLS."
"110040508206","EIS","16718211","CRITERIA AIR POLLUTANT MAJOR","333618","PRIMARY","OTHER ENGINE EQUIPMENT MANUFACTURING."
"110040508206","RCRAINFO","SCR000778092","SQG","333618","PRIMARY","OTHER ENGINE EQUIPMENT MANUFACTURING."
"110040508206","AIR","SC00000800147","AIR MAJOR","333618","PRIMARY","OTHER ENGINE EQUIPMENT MANUFACTURING."
"110040508206","AIRS/AFS","4500300147","AIR MAJOR","333618","PRIMARY","OTHER ENGINE EQUIPMENT MANUFACTURING."
"110040508206","TRIS","1982WTGNMM138SA","TRI REPORTER","333618","PRIMARY","OTHER ENGINE EQUIPMENT MANUFACTURING."
"110040508215","AIRS/AFS","4503100058","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040508224","AIRS/AFS","4503100062","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040508242","AIRS/AFS","4503100067","AIR MINOR","236220","PRIMARY","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION."
"110040508279","AIR","SC00008200071","AIR MINOR","423830","PRIMARY","INDUSTRIAL MACHINERY AND EQUIPMENT MERCHANT WHOLESALERS."
"110040508279","AIRS/AFS","4503100071","AIR MINOR","332312","PRIMARY","FABRICATED STRUCTURAL METAL MANUFACTURING."
"110040508288","AIRS/AFS","4505500072","AIR MINOR","812210","PRIMARY","FUNERAL HOMES AND FUNERAL SERVICES."
"110040508288","AIR","SC00013800072","AIR - NOT APPLICABLE","812210","PRIMARY","FUNERAL HOMES AND FUNERAL SERVICES."
"110040508322","AIR","SC00099000538","AIR - NOT APPLICABLE","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110040508322","AIRS/AFS","4500300538","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110040508322","AIR","SC0000004500300538","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110040508368","AIRS/AFS","4505700064","AIR MINOR","812220","PRIMARY","CEMETERIES AND CREMATORIES."
"110040508377","AIRS/AFS","4505700065","AIR MINOR","812220","PRIMARY","CEMETERIES AND CREMATORIES."
"110040508386","AIRS/AFS","4507500106","AIR MINOR","332812","PRIMARY","METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS."
"110040508395","AIRS/AFS","4507500122","AIR MINOR","811121","PRIMARY","AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE."
"110040508402","AIRS/AFS","4507500123","AIR MINOR","221111","PRIMARY","HYDROELECTRIC POWER GENERATION."
"110040508439","AIRS/AFS","4503500070","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040508466","AIRS/AFS","4508300317","AIR MINOR","333513","PRIMARY","MACHINE TOOL (METAL FORMING TYPES) MANUFACTURING."
"110040508484","AIRS/AFS","4503500084","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040508509","AIR","SC00009000096","AIR - NOT APPLICABLE","812220","PRIMARY","CEMETERIES AND CREMATORIES."
"110040508527","AIRS/AFS","4503500098","AIR MINOR","238110","PRIMARY","POURED CONCRETE FOUNDATION AND STRUCTURE CONTRACTORS."
"110040508527","AIR","SC00009000098","AIR - NOT APPLICABLE","238110","PRIMARY","POURED CONCRETE FOUNDATION AND STRUCTURE CONTRACTORS."
"110040508536","AIRS/AFS","4504500387","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040508545","AIRS/AFS","4504500390","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040508554","AIRS/AFS","4504500393","AIR MINOR","221111","PRIMARY","HYDROELECTRIC POWER GENERATION."
"110040508563","AIRS/AFS","4504500408","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040508572","AIRS/AFS","4505900076","AIR MINOR","321211","PRIMARY","HARDWOOD VENEER AND PLYWOOD MANUFACTURING."
"110040508607","AIRS/AFS","4505900102","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040508616","AIRS/AFS","4505900103","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040508625","AIRS/AFS","4507700065","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040508634","AIRS/AFS","4507700068","AIR MINOR","332813","PRIMARY","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING."
"110040508643","AIRS/AFS","4507700071","AIR MINOR","926140","PRIMARY","REGULATION OF AGRICULTURAL MARKETING AND COMMODITIES."
"110040508652","AIRS/AFS","4507700081","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040508689","AIRS/AFS","4508300358","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040508705","AIRS/AFS","4508300366","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040508723","AIRS/AFS","4508300379","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040508769","AIRS/AFS","4500700156","AIR MINOR","221111","PRIMARY","HYDROELECTRIC POWER GENERATION."
"110040508778","AIRS/AFS","4500700158","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040508787","AIRS/AFS","4501900333","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110040508796","AIR","SC00009800028","AIR - NOT APPLICABLE","313111","PRIMARY","YARN SPINNING MILLS."
"110040508796","AIRS/AFS","4503700028","AIR MINOR","313111","PRIMARY","YARN SPINNING MILLS."
"110040508821","AIR","SC00009800040","AIR MINOR","424710","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110040508821","AIRS/AFS","4503700040","AIR MINOR","424720","PRIMARY","PETROLEUM AND PETROLEUM PRODUCTS MERCHANT WHOLESALERS (EXCEPT BULK STATIONS AND TERMINALS)."
"110040508821","AIR","SC00009800040","AIR MINOR","424720","PRIMARY","PETROLEUM AND PETROLEUM PRODUCTS MERCHANT WHOLESALERS (EXCEPT BULK STATIONS AND TERMINALS)."
